Phi[deg],Theta[deg],dB(RealizedGainTotal)
46,48,1.28788
47,48,1.23421
48,48,1.18021
49,48,1.12594
50,48,1.07146
51,48,1.01684
52,48,0.962146
53,48,0.907441
54,48,0.852797
55,48,0.798286
56,48,0.743982
57,48,0.68996
58,48,0.636296
59,48,0.583069
60,48,0.53036
61,48,0.478249
62,48,0.42682
63,48,0.376156
64,48,0.326342
65,48,0.277463
66,48,0.229607
67,48,0.18286
68,48,0.137308
69,48,0.0930378
70,48,0.0501365
71,48,0.00868937
72,48,-0.0312191
73,48,-0.0695057
74,48,-0.106089
75,48,-0.140889
76,48,-0.173829
77,48,-0.204835
78,48,-0.233835
79,48,-0.260763
80,48,-0.285553
81,48,-0.308146
82,48,-0.328487
83,48,-0.346526
84,48,-0.362218
85,48,-0.375522
86,48,-0.386405
87,48,-0.394838
88,48,-0.400799
89,48,-0.404272
90,48,-0.405246
91,48,-0.403719
92,48,-0.399692
93,48,-0.393175
94,48,-0.384183
95,48,-0.372737
96,48,-0.358864
97,48,-0.342598
98,48,-0.323976
99,48,-0.303044
100,48,-0.27985
101,48,-0.254447
102,48,-0.226895
103,48,-0.197256
104,48,-0.165596
105,48,-0.131986
106,48,-0.0964969
107,48,-0.0592059
108,48,-0.0201907
109,48,0.0204683
110,48,0.0626892
111,48,0.106389
112,48,0.151482
113,48,0.197884
114,48,0.245509
115,48,0.29427
116,48,0.344082
117,48,0.394859
118,48,0.446515
119,48,0.498965
120,48,0.552125
121,48,0.605913
122,48,0.660245
123,48,0.715041
124,48,0.770222
125,48,0.825709
126,48,0.881426
127,48,0.937296
128,48,0.993247
129,48,1.04921
130,48,1.1051
131,48,1.16087
132,48,1.21644
133,48,1.27174
134,48,1.32671
135,48,1.3813
136,48,1.43543
137,48,1.48906
138,48,1.54211
139,48,1.59454
140,48,1.64629
141,48,1.69731
142,48,1.74755
143,48,1.79696
144,48,1.84548
145,48,1.89307
146,48,1.93969
147,48,1.98529
148,48,2.02983
149,48,2.07326
150,48,2.11555
151,48,2.15665
152,48,2.19653
153,48,2.23516
154,48,2.27249
155,48,2.3085
156,48,2.34314
157,48,2.3764
158,48,2.40823
159,48,2.43861
160,48,2.46752
161,48,2.49492
162,48,2.5208
163,48,2.54512
164,48,2.56787
165,48,2.58902
166,48,2.60856
167,48,2.62647
168,48,2.64272
169,48,2.65731
170,48,2.67021
171,48,2.68142
172,48,2.69093
173,48,2.69872
174,48,2.70478
175,48,2.7091
176,48,2.71168
177,48,2.71252
178,48,2.7116
179,48,2.70893
180,48,2.7045
-180,49,2.34558
-179,49,2.33909
-178,49,2.33081
-177,49,2.32072
-176,49,2.30883
-175,49,2.29515
-174,49,2.27968
-173,49,2.26244
-172,49,2.24341
-171,49,2.22262
-170,49,2.20008
-169,49,2.17579
-168,49,2.14978
-167,49,2.12204
-166,49,2.0926
-165,49,2.06148
-164,49,2.02868
-163,49,1.99424
-162,49,1.95815
-161,49,1.92046
-160,49,1.88117
-159,49,1.84032
-158,49,1.79791
-157,49,1.75398
-156,49,1.70856
-155,49,1.66167
-154,49,1.61333
-153,49,1.56358
-152,49,1.51244
-151,49,1.45995
-150,49,1.40614
-149,49,1.35104
-148,49,1.29469
-147,49,1.23712
-146,49,1.17838
-145,49,1.11849
-144,49,1.0575
-143,49,0.995462
-142,49,0.932406
-141,49,0.868382
-140,49,0.803438
-139,49,0.737623
-138,49,0.670987
-137,49,0.603585
-136,49,0.535471
-135,49,0.466703
-134,49,0.39734
-133,49,0.327447
-132,49,0.257086
-131,49,0.186326
-130,49,0.115236
-129,49,0.0438907
-128,49,-0.0276356
-127,49,-0.0992636
-126,49,-0.170912
-125,49,-0.242496
-124,49,-0.313927
-123,49,-0.385116
-122,49,-0.455967
-121,49,-0.526385
-120,49,-0.596269
-119,49,-0.665516
-118,49,-0.734021
-117,49,-0.801676
-116,49,-0.868368
-115,49,-0.933986
-114,49,-0.998413
-113,49,-1.06153
-112,49,-1.12322
-111,49,-1.18337
-110,49,-1.24185
-109,49,-1.29854
-108,49,-1.35331
-107,49,-1.40606
-106,49,-1.45666
-105,49,-1.50498
-104,49,-1.55092
-103,49,-1.59437
-102,49,-1.63521
-101,49,-1.67333
-100,49,-1.70864
-99,49,-1.74105
-98,49,-1.77046
-97,49,-1.7968
-96,49,-1.81998
-95,49,-1.83995
-94,49,-1.85664
-93,49,-1.87
-92,49,-1.88001
-91,49,-1.88662
-90,49,-1.88981
-89,49,-1.88959
-88,49,-1.88594
-87,49,-1.87887
-86,49,-1.86842
-85,49,-1.8546
-84,49,-1.83747
-83,49,-1.81706
-82,49,-1.79344
-81,49,-1.76668
-80,49,-1.73685
-79,49,-1.70403
-78,49,-1.66831
-77,49,-1.62979
-76,49,-1.58857
-75,49,-1.54475
-74,49,-1.49845
-73,49,-1.44979
-72,49,-1.39887
-71,49,-1.34581
-70,49,-1.29075
-69,49,-1.2338
-68,49,-1.17507
-67,49,-1.11471
-66,49,-1.05282
-65,49,-0.989529
-64,49,-0.924959
-63,49,-0.859226
-62,49,-0.792448
-61,49,-0.724738
-60,49,-0.656209
-59,49,-0.58697
-58,49,-0.517128
-57,49,-0.446786
-56,49,-0.376044
-55,49,-0.305002
-54,49,-0.233752
-53,49,-0.162387
-52,49,-0.0909953
-51,49,-0.0196614
-50,49,0.0515322
-49,49,0.122506
-48,49,0.193185
-47,49,0.263494
-46,49,0.333363
-45,49,0.402725
-44,49,0.471514
-43,49,0.539667
-42,49,0.607125
-41,49,0.673829
-40,49,0.739723
-39,49,0.804754
-38,49,0.86887
-37,49,0.932022
-36,49,0.994163
-35,49,1.05525
-34,49,1.11523
-33,49,1.17407
-32,49,1.23172
-31,49,1.28815
-30,49,1.34332
-29,49,1.39719
-28,49,1.44972
-27,49,1.5009
-26,49,1.55067
-25,49,1.59901
-24,49,1.6459
-23,49,1.6913
-22,49,1.73518
-21,49,1.77753
-20,49,1.81831
-19,49,1.8575
-18,49,1.89509
-17,49,1.93104
-16,49,1.96534
-15,49,1.99797
-14,49,2.02891
-13,49,2.05816
-12,49,2.08568
-11,49,2.11147
-10,49,2.13552
-9,49,2.15782
-8,49,2.17835
-7,49,2.1971
-6,49,2.21408
-5,49,2.22927
-4,49,2.24267
-3,49,2.25427
-2,49,2.26408
-1,49,2.27209
0,49,2.2783
1,49,2.28272
2,49,2.28535
3,49,2.2862
4,49,2.28526
5,49,2.28256
6,49,2.27809
7,49,2.27186
8,49,2.26389
9,49,2.2542
10,49,2.24279
11,49,2.22967
12,49,2.21488
13,49,2.19841
14,49,2.1803
15,49,2.16056
16,49,2.13921
17,49,2.11628
18,49,2.09178
19,49,2.06575
20,49,2.0382
21,49,2.00917
22,49,1.97868
23,49,1.94676
24,49,1.91344
25,49,1.87875
26,49,1.84271
27,49,1.80538
28,49,1.76676
29,49,1.72691
30,49,1.68586
31,49,1.64364
32,49,1.60029
33,49,1.55585
34,49,1.51035
35,49,1.46385
36,49,1.41638
37,49,1.36798
38,49,1.3187
39,49,1.26859
40,49,1.21768
41,49,1.16604
42,49,1.11371
43,49,1.06074
44,49,1.00719
45,49,0.953103
46,49,0.898545
47,49,0.843571
48,49,0.788241
49,49,0.732618
50,49,0.676764
51,49,0.620746
52,49,0.564631
53,49,0.508488
54,49,0.452388
55,49,0.396406
56,49,0.340616
57,49,0.285095
58,49,0.229923
59,49,0.17518
60,49,0.120949
61,49,0.0673131
62,49,0.0143585
63,49,-0.037828
64,49,-0.0891585
65,49,-0.139544
66,49,-0.188895
67,49,-0.237121
68,49,-0.284132
69,49,-0.329837
70,49,-0.374146
71,49,-0.416969
72,49,-0.458218
73,49,-0.497806
74,49,-0.535646
75,49,-0.571656
76,49,-0.605754
77,49,-0.637862
78,49,-0.667904
79,49,-0.69581
80,49,-0.721512
81,49,-0.744946
82,49,-0.766055
83,49,-0.784786
84,49,-0.801089
85,49,-0.814924
86,49,-0.826253
87,49,-0.835047
88,49,-0.841282
89,49,-0.84494
90,49,-0.846012
91,49,-0.844492
92,49,-0.840385
93,49,-0.833698
94,49,-0.824448
95,49,-0.812658
96,49,-0.798355
97,49,-0.781576
98,49,-0.76236
99,49,-0.740754
100,49,-0.716809
101,49,-0.690583
102,49,-0.662137
103,49,-0.631537
104,49,-0.598851
105,49,-0.564155
106,49,-0.527523
107,49,-0.489036
108,49,-0.448776
109,49,-0.406826
110,49,-0.363272
111,49,-0.318202
112,49,-0.271703
113,49,-0.223864
114,49,-0.174775
115,49,-0.124526
116,49,-0.0732056
117,49,-0.0209032
118,49,0.0322926
119,49,0.0862938
120,49,0.141013
121,49,0.196366
122,49,0.252266
123,49,0.30863
124,49,0.365377
125,49,0.422426
126,49,0.479697
127,49,0.537115
128,49,0.594602
129,49,0.652086
130,49,0.709493
131,49,0.766754
132,49,0.823799
133,49,0.880562
134,49,0.936978
135,49,0.992981
136,49,1.04851
137,49,1.10351
138,49,1.15791
139,49,1.21167
140,49,1.26472
141,49,1.31701
142,49,1.36849
143,49,1.41911
144,49,1.46881
145,49,1.51756
146,49,1.5653
147,49,1.61199
148,49,1.65758
149,49,1.70204
150,49,1.74531
151,49,1.78737
152,49,1.82818
153,49,1.86768
154,49,1.90586
155,49,1.94268
156,49,1.9781
157,49,2.01209
158,49,2.04462
159,49,2.07566
160,49,2.10518
161,49,2.13316
162,49,2.15957
163,49,2.18439
164,49,2.20759
165,49,2.22916
166,49,2.24907
167,49,2.2673
168,49,2.28384
169,49,2.29867
170,49,2.31177
171,49,2.32313
172,49,2.33275
173,49,2.3406
174,49,2.34668
175,49,2.35098
176,49,2.35349
177,49,2.35421
178,49,2.35314
179,49,2.35026
180,49,2.34558
-180,50,1.97008
-179,50,1.96328
-178,50,1.95463
-177,50,1.94414
-176,50,1.9318
-175,50,1.91763
-174,50,1.90162
-173,50,1.88378
-172,50,1.86412
-171,50,1.84266
-170,50,1.81939
-169,50,1.79434
-168,50,1.7675
-167,50,1.73891
-166,50,1.70856
-165,50,1.67649
-164,50,1.64269
-163,50,1.6072
-162,50,1.57003
-161,50,1.5312
-160,50,1.49073
-159,50,1.44865
-158,50,1.40497
-157,50,1.35972
-156,50,1.31293
-155,50,1.26463
-154,50,1.21483
-153,50,1.16357
-152,50,1.11089
-151,50,1.0568
-150,50,1.00134
-149,50,0.944556
-148,50,0.886468
-147,50,0.827118
-146,50,0.766543
-145,50,0.704781
-144,50,0.641873
-143,50,0.577863
-142,50,0.512792
-141,50,0.446708
-140,50,0.379657
-139,50,0.31169
-138,50,0.242857
-137,50,0.173212
-136,50,0.102811
-135,50,0.0317116
-134,50,-0.0400249
-133,50,-0.112336
-132,50,-0.185155
-131,50,-0.258414
-130,50,-0.332042
-129,50,-0.405964
-128,50,-0.480102
-127,50,-0.554378
-126,50,-0.628705
-125,50,-0.702999
-124,50,-0.777168
-123,50,-0.851119
-122,50,-0.924755
-121,50,-0.997976
-120,50,-1.07068
-119,50,-1.14275
-118,50,-1.21409
-117,50,-1.28458
-116,50,-1.35411
-115,50,-1.42255
-114,50,-1.48978
-113,50,-1.55569
-112,50,-1.62014
-111,50,-1.68301
-110,50,-1.74417
-109,50,-1.80349
-108,50,-1.86085
-107,50,-1.91611
-106,50,-1.96914
-105,50,-2.01982
-104,50,-2.06803
-103,50,-2.11365
-102,50,-2.15655
-101,50,-2.19662
-100,50,-2.23376
-99,50,-2.26786
-98,50,-2.29883
-97,50,-2.32658
-96,50,-2.35103
-95,50,-2.3721
-94,50,-2.38974
-93,50,-2.40388
-92,50,-2.4145
-91,50,-2.42154
-90,50,-2.425
-89,50,-2.42486
-88,50,-2.42112
-87,50,-2.4138
-86,50,-2.40291
-85,50,-2.38848
-84,50,-2.37057
-83,50,-2.34922
-82,50,-2.3245
-81,50,-2.29649
-80,50,-2.26525
-79,50,-2.23089
-78,50,-2.1935
-77,50,-2.15318
-76,50,-2.11004
-75,50,-2.0642
-74,50,-2.01577
-73,50,-1.96488
-72,50,-1.91166
-71,50,-1.85622
-70,50,-1.7987
-69,50,-1.73924
-68,50,-1.67795
-67,50,-1.61498
-66,50,-1.55044
-65,50,-1.48448
-64,50,-1.41721
-63,50,-1.34876
-62,50,-1.27926
-61,50,-1.20881
-60,50,-1.13755
-59,50,-1.06558
-58,50,-0.99302
-57,50,-0.919971
-56,50,-0.846539
-55,50,-0.772826
-54,50,-0.69893
-53,50,-0.624943
-52,50,-0.550958
-51,50,-0.477062
-50,50,-0.403338
-49,50,-0.329868
-48,50,-0.256729
-47,50,-0.183996
-46,50,-0.111741
-45,50,-0.0400318
-44,50,0.0310648
-43,50,0.101486
-42,50,0.17117
-41,50,0.240059
-40,50,0.308098
-39,50,0.375232
-38,50,0.441409
-37,50,0.506581
-36,50,0.570698
-35,50,0.633716
-34,50,0.695591
-33,50,0.756279
-32,50,0.815741
-31,50,0.873937
-30,50,0.930829
-29,50,0.986382
-28,50,1.04056
-27,50,1.09333
-26,50,1.14466
-25,50,1.19452
-24,50,1.24287
-23,50,1.2897
-22,50,1.33497
-21,50,1.37866
-20,50,1.42074
-19,50,1.46119
-18,50,1.49999
-17,50,1.53711
-16,50,1.57254
-15,50,1.60625
-14,50,1.63823
-13,50,1.66847
-12,50,1.69695
-11,50,1.72364
-10,50,1.74855
-9,50,1.77166
-8,50,1.79297
-7,50,1.81245
-6,50,1.8301
-5,50,1.84593
-4,50,1.85992
-3,50,1.87207
-2,50,1.88238
-1,50,1.89084
0,50,1.89747
1,50,1.90226
2,50,1.90521
3,50,1.90633
4,50,1.90563
5,50,1.90311
6,50,1.89879
7,50,1.89266
8,50,1.88476
9,50,1.87508
10,50,1.86364
11,50,1.85047
12,50,1.83557
13,50,1.81896
14,50,1.80066
15,50,1.78069
16,50,1.75908
17,50,1.73585
18,50,1.71102
19,50,1.68461
20,50,1.65666
21,50,1.62718
22,50,1.59621
23,50,1.56378
24,50,1.52991
25,50,1.49463
26,50,1.45799
27,50,1.42001
28,50,1.38072
29,50,1.34016
30,50,1.29837
31,50,1.25537
32,50,1.21122
33,50,1.16595
34,50,1.1196
35,50,1.07221
36,50,1.02382
37,50,0.974472
38,50,0.924218
39,50,0.873101
40,50,0.821168
41,50,0.768467
42,50,0.71505
43,50,0.660967
44,50,0.606273
45,50,0.551023
46,50,0.495273
47,50,0.439083
48,50,0.382512
49,50,0.325625
50,50,0.268484
51,50,0.211156
52,50,0.153711
53,50,0.0962188
54,50,0.0387518
55,50,-0.0186148
56,50,-0.0758042
57,50,-0.132738
58,50,-0.189334
59,50,-0.24551
60,50,-0.301181
61,50,-0.356262
62,50,-0.410662
63,50,-0.464294
64,50,-0.517066
65,50,-0.568886
66,50,-0.619661
67,50,-0.669297
68,50,-0.717701
69,50,-0.764777
70,50,-0.810433
71,50,-0.854574
72,50,-0.897108
73,50,-0.937944
74,50,-0.976993
75,50,-1.01417
76,50,-1.04938
77,50,-1.08255
78,50,-1.1136
79,50,-1.14245
80,50,-1.16903
81,50,-1.19328
82,50,-1.21514
83,50,-1.23454
84,50,-1.25144
85,50,-1.26579
86,50,-1.27756
87,50,-1.28671
88,50,-1.29322
89,50,-1.29707
90,50,-1.29824
91,50,-1.29674
92,50,-1.29257
93,50,-1.28573
94,50,-1.27624
95,50,-1.26413
96,50,-1.24943
97,50,-1.23217
98,50,-1.21239
99,50,-1.19015
100,50,-1.1655
101,50,-1.1385
102,50,-1.1092
103,50,-1.07769
104,50,-1.04404
105,50,-1.00831
106,50,-0.970595
107,50,-0.930975
108,50,-0.889534
109,50,-0.846359
110,50,-0.801542
111,50,-0.755171
112,50,-0.707339
113,50,-0.658138
114,50,-0.607661
115,50,-0.556001
116,50,-0.503251
117,50,-0.449502
118,50,-0.394847
119,50,-0.339376
120,50,-0.28318
121,50,-0.226345
122,50,-0.16896
123,50,-0.111111
124,50,-0.052882
125,50,0.00564491
126,50,0.0643884
127,50,0.123269
128,50,0.18221
129,50,0.241135
130,50,0.299971
131,50,0.358645
132,50,0.417088
133,50,0.47523
134,50,0.533006
135,50,0.59035
136,50,0.647199
137,50,0.703492
138,50,0.75917
139,50,0.814173
140,50,0.868447
141,50,0.921935
142,50,0.974586
143,50,1.02635
144,50,1.07717
145,50,1.127
146,50,1.17579
147,50,1.2235
148,50,1.27009
149,50,1.31551
150,50,1.35971
151,50,1.40267
152,50,1.44433
153,50,1.48466
154,50,1.52363
155,50,1.5612
156,50,1.59734
157,50,1.63201
158,50,1.66519
159,50,1.69684
160,50,1.72693
161,50,1.75544
162,50,1.78234
163,50,1.80761
164,50,1.83123
165,50,1.85317
166,50,1.87341
167,50,1.89193
168,50,1.90871
169,50,1.92375
170,50,1.93701
171,50,1.9485
172,50,1.95819
173,50,1.96608
174,50,1.97215
175,50,1.9764
176,50,1.97882
177,50,1.9794
178,50,1.97814
179,50,1.97504
180,50,1.97008
-180,51,1.57752
-179,51,1.57038
-178,51,1.56135
-177,51,1.55043
-176,51,1.53762
-175,51,1.52293
-174,51,1.50637
-173,51,1.48793
-172,51,1.46763
-171,51,1.44547
-170,51,1.42147
-169,51,1.39564
-168,51,1.36798
-167,51,1.33852
-166,51,1.30726
-165,51,1.27422
-164,51,1.23943
-163,51,1.20289
-162,51,1.16462
-161,51,1.12466
-160,51,1.083
-159,51,1.03969
-158,51,0.994736
-157,51,0.948169
-156,51,0.900014
-155,51,0.850296
-154,51,0.799043
-153,51,0.746283
-152,51,0.692047
-151,51,0.636365
-150,51,0.57927
-149,51,0.520794
-148,51,0.460974
-147,51,0.399844
-146,51,0.337443
-145,51,0.27381
-144,51,0.208984
-143,51,0.143009
-142,51,0.0759277
-141,51,0.00778674
-140,51,-0.0613667
-139,51,-0.131483
-138,51,-0.20251
-137,51,-0.274395
-136,51,-0.34708
-135,51,-0.420508
-134,51,-0.494618
-133,51,-0.569344
-132,51,-0.644622
-131,51,-0.720381
-130,51,-0.796548
-129,51,-0.873049
-128,51,-0.949805
-127,51,-1.02673
-126,51,-1.10375
-125,51,-1.18076
-124,51,-1.25768
-123,51,-1.3344
-122,51,-1.41083
-121,51,-1.48687
-120,51,-1.56241
-119,51,-1.63733
-118,51,-1.71153
-117,51,-1.78488
-116,51,-1.85726
-115,51,-1.92856
-114,51,-1.99863
-113,51,-2.06736
-112,51,-2.1346
-111,51,-2.20024
-110,51,-2.26412
-109,51,-2.32612
-108,51,-2.38609
-107,51,-2.44391
-106,51,-2.49943
-105,51,-2.55252
-104,51,-2.60304
-103,51,-2.65087
-102,51,-2.69588
-101,51,-2.73795
-100,51,-2.77697
-99,51,-2.81281
-98,51,-2.84538
-97,51,-2.87459
-96,51,-2.90034
-95,51,-2.92255
-94,51,-2.94117
-93,51,-2.95612
-92,51,-2.96737
-91,51,-2.97487
-90,51,-2.97861
-89,51,-2.97857
-88,51,-2.97475
-87,51,-2.96716
-86,51,-2.95583
-85,51,-2.94079
-84,51,-2.9221
-83,51,-2.89979
-82,51,-2.87396
-81,51,-2.84467
-80,51,-2.81201
-79,51,-2.77608
-78,51,-2.73698
-77,51,-2.69483
-76,51,-2.64974
-75,51,-2.60183
-74,51,-2.55124
-73,51,-2.49809
-72,51,-2.44251
-71,51,-2.38466
-70,51,-2.32465
-69,51,-2.26264
-68,51,-2.19875
-67,51,-2.13313
-66,51,-2.06592
-65,51,-1.99725
-64,51,-1.92725
-63,51,-1.85606
-62,51,-1.7838
-61,51,-1.7106
-60,51,-1.63658
-59,51,-1.56186
-58,51,-1.48656
-57,51,-1.41079
-56,51,-1.33465
-55,51,-1.25826
-54,51,-1.1817
-53,51,-1.10508
-52,51,-1.0285
-51,51,-0.952032
-50,51,-0.875773
-49,51,-0.799804
-48,51,-0.724202
-47,51,-0.649044
-46,51,-0.574402
-45,51,-0.500346
-44,51,-0.426943
-43,51,-0.354256
-42,51,-0.282347
-41,51,-0.211273
-40,51,-0.141093
-39,51,-0.0718586
-38,51,-0.00362252
-37,51,0.0635658
-36,51,0.129659
-35,51,0.19461
-34,51,0.258376
-33,51,0.320915
-32,51,0.382186
-31,51,0.442149
-30,51,0.500766
-29,51,0.558003
-28,51,0.613824
-27,51,0.668195
-26,51,0.721084
-25,51,0.772461
-24,51,0.822295
-23,51,0.870558
-22,51,0.917223
-21,51,0.962264
-20,51,1.00566
-19,51,1.04737
-18,51,1.0874
-17,51,1.1257
-16,51,1.16227
-15,51,1.19709
-14,51,1.23012
-13,51,1.26137
-12,51,1.29082
-11,51,1.31844
-10,51,1.34424
-9,51,1.36818
-8,51,1.39028
-7,51,1.41051
-6,51,1.42888
-5,51,1.44536
-4,51,1.45997
-3,51,1.47269
-2,51,1.48353
-1,51,1.49248
0,51,1.49955
1,51,1.50474
2,51,1.50804
3,51,1.50947
4,51,1.50904
5,51,1.50675
6,51,1.50261
7,51,1.49662
8,51,1.48882
9,51,1.4792
10,51,1.46778
11,51,1.45458
12,51,1.43962
13,51,1.42291
14,51,1.40447
15,51,1.38434
16,51,1.36251
17,51,1.33903
18,51,1.31392
19,51,1.28719
20,51,1.25888
21,51,1.22902
22,51,1.19763
23,51,1.16474
24,51,1.13039
25,51,1.0946
26,51,1.05741
27,51,1.01885
28,51,0.978956
29,51,0.937761
30,51,0.895304
31,51,0.851619
32,51,0.806747
33,51,0.760726
34,51,0.713596
35,51,0.665399
36,51,0.616177
37,51,0.565973
38,51,0.514833
39,51,0.462803
40,51,0.409931
41,51,0.356265
42,51,0.301856
43,51,0.246757
44,51,0.19102
45,51,0.134702
46,51,0.0778599
47,51,0.0205528
48,51,-0.037158
49,51,-0.0952094
50,51,-0.153536
51,51,-0.212071
52,51,-0.270744
53,51,-0.329485
54,51,-0.388218
55,51,-0.446867
56,51,-0.505355
57,51,-0.563601
58,51,-0.621522
59,51,-0.679033
60,51,-0.736048
61,51,-0.792477
62,51,-0.84823
63,51,-0.903214
64,51,-0.957336
65,51,-1.0105
66,51,-1.06261
67,51,-1.11358
68,51,-1.16329
69,51,-1.21166
70,51,-1.25858
71,51,-1.30397
72,51,-1.34772
73,51,-1.38974
74,51,-1.42993
75,51,-1.4682
76,51,-1.50447
77,51,-1.53865
78,51,-1.57066
79,51,-1.60041
80,51,-1.62784
81,51,-1.65287
82,51,-1.67544
83,51,-1.69549
84,51,-1.71296
85,51,-1.72781
86,51,-1.74001
87,51,-1.74951
88,51,-1.75629
89,51,-1.76032
90,51,-1.76161
91,51,-1.76014
92,51,-1.75592
93,51,-1.74895
94,51,-1.73925
95,51,-1.72685
96,51,-1.71178
97,51,-1.69408
98,51,-1.67379
99,51,-1.65096
100,51,-1.62566
101,51,-1.59793
102,51,-1.56785
103,51,-1.5355
104,51,-1.50094
105,51,-1.46425
106,51,-1.42553
107,51,-1.38485
108,51,-1.34231
109,51,-1.298
110,51,-1.252
111,51,-1.20441
112,51,-1.15534
113,51,-1.10487
114,51,-1.05309
115,51,-1.00012
116,51,-0.946032
117,51,-0.890933
118,51,-0.834915
119,51,-0.778072
120,51,-0.720495
121,51,-0.662277
122,51,-0.603505
123,51,-0.54427
124,51,-0.484655
125,51,-0.424748
126,51,-0.36463
127,51,-0.304382
128,51,-0.244084
129,51,-0.183812
130,51,-0.123643
131,51,-0.0636488
132,51,-0.00390202
133,51,0.0555279
134,51,0.114573
135,51,0.173168
136,51,0.231248
137,51,0.288751
138,51,0.345615
139,51,0.401783
140,51,0.457197
141,51,0.511801
142,51,0.565542
143,51,0.618365
144,51,0.670222
145,51,0.721061
146,51,0.770836
147,51,0.8195
148,51,0.867006
149,51,0.913313
150,51,0.958377
151,51,1.00216
152,51,1.04462
153,51,1.08571
154,51,1.12541
155,51,1.16368
156,51,1.20047
157,51,1.23577
158,51,1.26953
159,51,1.30173
160,51,1.33234
161,51,1.36133
162,51,1.38868
163,51,1.41435
164,51,1.43833
165,51,1.46059
166,51,1.48112
167,51,1.49989
168,51,1.51688
169,51,1.53208
170,51,1.54548
171,51,1.55705
172,51,1.56679
173,51,1.57468
174,51,1.58071
175,51,1.58488
176,51,1.58717
177,51,1.58759
178,51,1.58612
179,51,1.58276
180,51,1.57752
-180,52,1.16743
-179,52,1.15993
-178,52,1.1505
-177,52,1.13913
-176,52,1.12584
-175,52,1.11062
-174,52,1.09348
-173,52,1.07442
-172,52,1.05346
-171,52,1.0306
-170,52,1.00585
-169,52,0.979229
-168,52,0.950739
-167,52,0.920397
-166,52,0.888217
-165,52,0.854216
-164,52,0.818409
-163,52,0.780814
-162,52,0.74145
-161,52,0.700338
-160,52,0.657497
-159,52,0.61295
-158,52,0.566719
-157,52,0.51883
-156,52,0.469306
-155,52,0.418175
-154,52,0.365464
-153,52,0.311201
-152,52,0.255415
-151,52,0.198139
-150,52,0.139404
-149,52,0.0792425
-148,52,0.0176904
-147,52,-0.0452167
-146,52,-0.109441
-145,52,-0.174944
-144,52,-0.241685
-143,52,-0.309622
-142,52,-0.37871
-141,52,-0.448905
-140,52,-0.520158
-139,52,-0.592419
-138,52,-0.665637
-137,52,-0.739757
-136,52,-0.814724
-135,52,-0.890477
-134,52,-0.966956
-133,52,-1.0441
-132,52,-1.12183
-131,52,-1.20009
-130,52,-1.27879
-129,52,-1.35787
-128,52,-1.43724
-127,52,-1.51682
-126,52,-1.59653
-125,52,-1.67626
-124,52,-1.75593
-123,52,-1.83543
-122,52,-1.91467
-121,52,-1.99354
-120,52,-2.07192
-119,52,-2.1497
-118,52,-2.22677
-117,52,-2.303
-116,52,-2.37826
-115,52,-2.45242
-114,52,-2.52536
-113,52,-2.59693
